"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Heat Index (F)
	"Moore County, NC"	"37125"	"2001"	"2001"	88.80
	"Moore County, NC"	"37125"	"2002"	"2002"	91.57
	"Moore County, NC"	"37125"	"2003"	"2003"	91.13
	"Moore County, NC"	"37125"	"2004"	"2004"	88.84
	"Moore County, NC"	"37125"	"2005"	"2005"	92.54
	"Moore County, NC"	"37125"	"2006"	"2006"	91.17
	"Moore County, NC"	"37125"	"2007"	"2007"	91.37
	"Moore County, NC"	"37125"	"2008"	"2008"	91.69
	"Moore County, NC"	"37125"	"2009"	"2009"	91.14
	"Moore County, NC"	"37125"	"2010"	"2010"	94.13
	"Moore County, NC"	"37125"	"2011"	"2011"	93.56
"Total"	"Moore County, NC"	"37125"			91.08
	"Nash County, NC"	"37127"	"1979"	"1979"	90.68
	"Nash County, NC"	"37127"	"1980"	"1980"	92.24
	"Nash County, NC"	"37127"	"1981"	"1981"	91.09
	"Nash County, NC"	"37127"	"1982"	"1982"	88.89
	"Nash County, NC"	"37127"	"1983"	"1983"	92.56
	"Nash County, NC"	"37127"	"1984"	"1984"	90.08
	"Nash County, NC"	"37127"	"1985"	"1985"	89.40
	"Nash County, NC"	"37127"	"1986"	"1986"	92.29
	"Nash County, NC"	"37127"	"1987"	"1987"	92.55
	"Nash County, NC"	"37127"	"1988"	"1988"	92.37
	"Nash County, NC"	"37127"	"1989"	"1989"	91.03
	"Nash County, NC"	"37127"	"1990"	"1990"	90.21
	"Nash County, NC"	"37127"	"1991"	"1991"	92.55
	"Nash County, NC"	"37127"	"1992"	"1992"	90.09
	"Nash County, NC"	"37127"	"1993"	"1993"	92.87
	"Nash County, NC"	"37127"	"1994"	"1994"	90.49
	"Nash County, NC"	"37127"	"1995"	"1995"	91.59
	"Nash County, NC"	"37127"	"1996"	"1996"	90.27
	"Nash County, NC"	"37127"	"1997"	"1997"	90.62
	"Nash County, NC"	"37127"	"1998"	"1998"	92.87
	"Nash County, NC"	"37127"	"1999"	"1999"	93.65
	"Nash County, NC"	"37127"	"2000"	"2000"	90.63
	"Nash County, NC"	"37127"	"2001"	"2001"	88.67
	"Nash County, NC"	"37127"	"2002"	"2002"	92.02
	"Nash County, NC"	"37127"	"2003"	"2003"	92.36
	"Nash County, NC"	"37127"	"2004"	"2004"	89.35
	"Nash County, NC"	"37127"	"2005"	"2005"	93.25
	"Nash County, NC"	"37127"	"2006"	"2006"	92.17
	"Nash County, NC"	"37127"	"2007"	"2007"	92.10
	"Nash County, NC"	"37127"	"2008"	"2008"	92.04
	"Nash County, NC"	"37127"	"2009"	"2009"	90.78
	"Nash County, NC"	"37127"	"2010"	"2010"	94.74
	"Nash County, NC"	"37127"	"2011"	"2011"	94.11
"Total"	"Nash County, NC"	"37127"			91.58
	"New Hanover County, NC"	"37129"	"1979"	"1979"	90.65
	"New Hanover County, NC"	"37129"	"1980"	"1980"	91.89
	"New Hanover County, NC"	"37129"	"1981"	"1981"	91.24
	"New Hanover County, NC"	"37129"	"1982"	"1982"	88.82
	"New Hanover County, NC"	"37129"	"1983"	"1983"	92.18
	"New Hanover County, NC"	"37129"	"1984"	"1984"	89.20
	"New Hanover County, NC"	"37129"	"1985"	"1985"	89.52
	"New Hanover County, NC"	"37129"	"1986"	"1986"	92.12
	"New Hanover County, NC"	"37129"	"1987"	"1987"	91.54
	"New Hanover County, NC"	"37129"	"1988"	"1988"	90.49
	"New Hanover County, NC"	"37129"	"1989"	"1989"	90.11
	"New Hanover County, NC"	"37129"	"1990"	"1990"	90.61
	"New Hanover County, NC"	"37129"	"1991"	"1991"	91.60
	"New Hanover County, NC"	"37129"	"1992"	"1992"	90.26
	"New Hanover County, NC"	"37129"	"1993"	"1993"	92.69
	"New Hanover County, NC"	"37129"	"1994"	"1994"	89.57
	"New Hanover County, NC"	"37129"	"1995"	"1995"	90.68
	"New Hanover County, NC"	"37129"	"1996"	"1996"	89.33
	"New Hanover County, NC"	"37129"	"1997"	"1997"	90.00
	"New Hanover County, NC"	"37129"	"1998"	"1998"	92.53
	"New Hanover County, NC"	"37129"	"1999"	"1999"	92.78
	"New Hanover County, NC"	"37129"	"2000"	"2000"	89.65
	"New Hanover County, NC"	"37129"	"2001"	"2001"	88.98
	"New Hanover County, NC"	"37129"	"2002"	"2002"	90.36
	"New Hanover County, NC"	"37129"	"2003"	"2003"	90.17
	"New Hanover County, NC"	"37129"	"2004"	"2004"	89.74
	"New Hanover County, NC"	"37129"	"2005"	"2005"	92.48
	"New Hanover County, NC"	"37129"	"2006"	"2006"	91.84
	"New Hanover County, NC"	"37129"	"2007"	"2007"	91.58
	"New Hanover County, NC"	"37129"	"2008"	"2008"	91.20
	"New Hanover County, NC"	"37129"	"2009"	"2009"	91.27
	"New Hanover County, NC"	"37129"	"2010"	"2010"	94.11
	"New Hanover County, NC"	"37129"	"2011"	"2011"	93.14
"Total"	"New Hanover County, NC"	"37129"			91.02
	"Northampton County, NC"	"37131"	"1979"	"1979"	91.04
	"Northampton County, NC"	"37131"	"1980"	"1980"	92.57
	"Northampton County, NC"	"37131"	"1981"	"1981"	91.07
	"Northampton County, NC"	"37131"	"1982"	"1982"	89.17
	"Northampton County, NC"	"37131"	"1983"	"1983"	92.65
	"Northampton County, NC"	"37131"	"1984"	"1984"	90.18
	"Northampton County, NC"	"37131"	"1985"	"1985"	89.55
	"Northampton County, NC"	"37131"	"1986"	"1986"	92.53
	"Northampton County, NC"	"37131"	"1987"	"1987"	93.17
	"Northampton County, NC"	"37131"	"1988"	"1988"	92.69
	"Northampton County, NC"	"37131"	"1989"	"1989"	91.61
	"Northampton County, NC"	"37131"	"1990"	"1990"	90.49
	"Northampton County, NC"	"37131"	"1991"	"1991"	92.78
	"Northampton County, NC"	"37131"	"1992"	"1992"	90.41
	"Northampton County, NC"	"37131"	"1993"	"1993"	92.86
	"Northampton County, NC"	"37131"	"1994"	"1994"	91.01
	"Northampton County, NC"	"37131"	"1995"	"1995"	91.69
	"Northampton County, NC"	"37131"	"1996"	"1996"	90.59
	"Northampton County, NC"	"37131"	"1997"	"1997"	90.75
	"Northampton County, NC"	"37131"	"1998"	"1998"	92.70
	"Northampton County, NC"	"37131"	"1999"	"1999"	94.02
	"Northampton County, NC"	"37131"	"2000"	"2000"	91.15
	"Northampton County, NC"	"37131"	"2001"	"2001"	88.80
	"Northampton County, NC"	"37131"	"2002"	"2002"	92.14
	"Northampton County, NC"	"37131"	"2003"	"2003"	92.84
	"Northampton County, NC"	"37131"	"2004"	"2004"	89.74
	"Northampton County, NC"	"37131"	"2005"	"2005"	93.61
	"Northampton County, NC"	"37131"	"2006"	"2006"	92.71
	"Northampton County, NC"	"37131"	"2007"	"2007"	92.42
	"Northampton County, NC"	"37131"	"2008"	"2008"	91.88
	"Northampton County, NC"	"37131"	"2009"	"2009"	90.81
	"Northampton County, NC"	"37131"	"2010"	"2010"	94.83
	"Northampton County, NC"	"37131"	"2011"	"2011"	93.99
"Total"	"Northampton County, NC"	"37131"			91.81
	"Onslow County, NC"	"37133"	"1979"	"1979"	90.95
	"Onslow County, NC"	"37133"	"1980"	"1980"	92.16
	"Onslow County, NC"	"37133"	"1981"	"1981"	91.80
	"Onslow County, NC"	"37133"	"1982"	"1982"	89.08
	"Onslow County, NC"	"37133"	"1983"	"1983"	92.59
	"Onslow County, NC"	"37133"	"1984"	"1984"	89.64
	"Onslow County, NC"	"37133"	"1985"	"1985"	89.44
	"Onslow County, NC"	"37133"	"1986"	"1986"	92.38
	"Onslow County, NC"	"37133"	"1987"	"1987"	92.24
	"Onslow County, NC"	"37133"	"1988"	"1988"	91.61
	"Onslow County, NC"	"37133"	"1989"	"1989"	90.92
	"Onslow County, NC"	"37133"	"1990"	"1990"	90.73
	"Onslow County, NC"	"37133"	"1991"	"1991"	91.69
	"Onslow County, NC"	"37133"	"1992"	"1992"	90.89
	"Onslow County, NC"	"37133"	"1993"	"1993"	92.77
	"Onslow County, NC"	"37133"	"1994"	"1994"	90.13
	"Onslow County, NC"	"37133"	"1995"	"1995"	90.62
	"Onslow County, NC"	"37133"	"1996"	"1996"	90.46
	"Onslow County, NC"	"37133"	"1997"	"1997"	90.48
	"Onslow County, NC"	"37133"	"1998"	"1998"	93.55
	"Onslow County, NC"	"37133"	"1999"	"1999"	92.02
	"Onslow County, NC"	"37133"	"2000"	"2000"	90.69
	"Onslow County, NC"	"37133"	"2001"	"2001"	88.86
	"Onslow County, NC"	"37133"	"2002"	"2002"	91.45
	"Onslow County, NC"	"37133"	"2003"	"2003"	91.71
	"Onslow County, NC"	"37133"	"2004"	"2004"	90.07
	"Onslow County, NC"	"37133"	"2005"	"2005"	93.05
	"Onslow County, NC"	"37133"	"2006"	"2006"	91.70
	"Onslow County, NC"	"37133"	"2007"	"2007"	91.72
	"Onslow County, NC"	"37133"	"2008"	"2008"	92.48
	"Onslow County, NC"	"37133"	"2009"	"2009"	91.82
	"Onslow County, NC"	"37133"	"2010"	"2010"	94.87
	"Onslow County, NC"	"37133"	"2011"	"2011"	94.12
"Total"	"Onslow County, NC"	"37133"			91.50
	"Orange County, NC"	"37135"	"1979"	"1979"	89.24
	"Orange County, NC"	"37135"	"1980"	"1980"	91.33
	"Orange County, NC"	"37135"	"1981"	"1981"	89.93
	"Orange County, NC"	"37135"	"1982"	"1982"	87.76
	"Orange County, NC"	"37135"	"1983"	"1983"	91.33
	"Orange County, NC"	"37135"	"1984"	"1984"	88.74
	"Orange County, NC"	"37135"	"1985"	"1985"	88.04
	"Orange County, NC"	"37135"	"1986"	"1986"	90.89
	"Orange County, NC"	"37135"	"1987"	"1987"	90.44
	"Orange County, NC"	"37135"	"1988"	"1988"	91.10
	"Orange County, NC"	"37135"	"1989"	"1989"	89.35
	"Orange County, NC"	"37135"	"1990"	"1990"	89.20
	"Orange County, NC"	"37135"	"1991"	"1991"	90.56
	"Orange County, NC"	"37135"	"1992"	"1992"	89.02
	"Orange County, NC"	"37135"	"1993"	"1993"	91.11
	"Orange County, NC"	"37135"	"1994"	"1994"	89.13
	"Orange County, NC"	"37135"	"1995"	"1995"	90.50
	"Orange County, NC"	"37135"	"1996"	"1996"	88.97
	"Orange County, NC"	"37135"	"1997"	"1997"	89.93
	"Orange County, NC"	"37135"	"1998"	"1998"	90.86
	"Orange County, NC"	"37135"	"1999"	"1999"	91.91
	"Orange County, NC"	"37135"	"2000"	"2000"	89.40
	"Orange County, NC"	"37135"	"2001"	"2001"	87.85
	"Orange County, NC"	"37135"	"2002"	"2002"	90.86
	"Orange County, NC"	"37135"	"2003"	"2003"	90.36
	"Orange County, NC"	"37135"	"2004"	"2004"	88.06
	"Orange County, NC"	"37135"	"2005"	"2005"	91.36
	"Orange County, NC"	"37135"	"2006"	"2006"	90.22
	"Orange County, NC"	"37135"	"2007"	"2007"	90.50
	"Orange County, NC"	"37135"	"2008"	"2008"	90.71
	"Orange County, NC"	"37135"	"2009"	"2009"	89.23
	"Orange County, NC"	"37135"	"2010"	"2010"	93.01
	"Orange County, NC"	"37135"	"2011"	"2011"	92.72
"Total"	"Orange County, NC"	"37135"			90.18
	"Pamlico County, NC"	"37137"	"1979"	"1979"	90.85
	"Pamlico County, NC"	"37137"	"1980"	"1980"	92.27
	"Pamlico County, NC"	"37137"	"1981"	"1981"	91.73
	"Pamlico County, NC"	"37137"	"1982"	"1982"	89.02
	"Pamlico County, NC"	"37137"	"1983"	"1983"	92.35
	"Pamlico County, NC"	"37137"	"1984"	"1984"	89.89
	"Pamlico County, NC"	"37137"	"1985"	"1985"	89.40
	"Pamlico County, NC"	"37137"	"1986"	"1986"	92.27
	"Pamlico County, NC"	"37137"	"1987"	"1987"	92.43
	"Pamlico County, NC"	"37137"	"1988"	"1988"	91.90
	"Pamlico County, NC"	"37137"	"1989"	"1989"	91.00
	"Pamlico County, NC"	"37137"	"1990"	"1990"	90.76
	"Pamlico County, NC"	"37137"	"1991"	"1991"	91.97
	"Pamlico County, NC"	"37137"	"1992"	"1992"	90.89
	"Pamlico County, NC"	"37137"	"1993"	"1993"	92.75
	"Pamlico County, NC"	"37137"	"1994"	"1994"	90.31
	"Pamlico County, NC"	"37137"	"1995"	"1995"	91.05
	"Pamlico County, NC"	"37137"	"1996"	"1996"	90.12
	"Pamlico County, NC"	"37137"	"1997"	"1997"	90.43
	"Pamlico County, NC"	"37137"	"1998"	"1998"	93.24
	"Pamlico County, NC"	"37137"	"1999"	"1999"	92.64
	"Pamlico County, NC"	"37137"	"2000"	"2000"	90.63
	"Pamlico County, NC"	"37137"	"2001"	"2001"	88.59
	"Pamlico County, NC"	"37137"	"2002"	"2002"	91.40
	"Pamlico County, NC"	"37137"	"2003"	"2003"	91.89
	"Pamlico County, NC"	"37137"	"2004"	"2004"	89.88
	"Pamlico County, NC"	"37137"	"2005"	"2005"	93.47
	"Pamlico County, NC"	"37137"	"2006"	"2006"	91.85
	"Pamlico County, NC"	"37137"	"2007"	"2007"	91.75
	"Pamlico County, NC"	"37137"	"2008"	"2008"	92.39
	"Pamlico County, NC"	"37137"	"2009"	"2009"	91.74
	"Pamlico County, NC"	"37137"	"2010"	"2010"	94.89
	"Pamlico County, NC"	"37137"	"2011"	"2011"	94.14
"Total"	"Pamlico County, NC"	"37137"			91.54
	"Pasquotank County, NC"	"37139"	"1979"	"1979"	90.27
	"Pasquotank County, NC"	"37139"	"1980"	"1980"	91.67
	"Pasquotank County, NC"	"37139"	"1981"	"1981"	90.45
	"Pasquotank County, NC"	"37139"	"1982"	"1982"	88.87
	"Pasquotank County, NC"	"37139"	"1983"	"1983"	91.84
	"Pasquotank County, NC"	"37139"	"1984"	"1984"	89.47
	"Pasquotank County, NC"	"37139"	"1985"	"1985"	89.11
	"Pasquotank County, NC"	"37139"	"1986"	"1986"	92.08
	"Pasquotank County, NC"	"37139"	"1987"	"1987"	91.83
	"Pasquotank County, NC"	"37139"	"1988"	"1988"	91.78
	"Pasquotank County, NC"	"37139"	"1989"	"1989"	90.37
	"Pasquotank County, NC"	"37139"	"1990"	"1990"	89.85
	"Pasquotank County, NC"	"37139"	"1991"	"1991"	91.28
	"Pasquotank County, NC"	"37139"	"1992"	"1992"	90.38
	"Pasquotank County, NC"	"37139"	"1993"	"1993"	91.66
	"Pasquotank County, NC"	"37139"	"1994"	"1994"	90.25
	"Pasquotank County, NC"	"37139"	"1995"	"1995"	90.66
	"Pasquotank County, NC"	"37139"	"1996"	"1996"	89.58
	"Pasquotank County, NC"	"37139"	"1997"	"1997"	89.81
	"Pasquotank County, NC"	"37139"	"1998"	"1998"	90.97
	"Pasquotank County, NC"	"37139"	"1999"	"1999"	93.06
	"Pasquotank County, NC"	"37139"	"2000"	"2000"	90.09
	"Pasquotank County, NC"	"37139"	"2001"	"2001"	88.55
	"Pasquotank County, NC"	"37139"	"2002"	"2002"	90.76
	"Pasquotank County, NC"	"37139"	"2003"	"2003"	91.27
	"Pasquotank County, NC"	"37139"	"2004"	"2004"	89.04
	"Pasquotank County, NC"	"37139"	"2005"	"2005"	92.88
	"Pasquotank County, NC"	"37139"	"2006"	"2006"	92.30
	"Pasquotank County, NC"	"37139"	"2007"	"2007"	90.90
	"Pasquotank County, NC"	"37139"	"2008"	"2008"	91.01
	"Pasquotank County, NC"	"37139"	"2009"	"2009"	90.36
	"Pasquotank County, NC"	"37139"	"2010"	"2010"	93.61
	"Pasquotank County, NC"	"37139"	"2011"	"2011"	93.20
"Total"	"Pasquotank County, NC"	"37139"			90.95
	"Pender County, NC"	"37141"	"1979"	"1979"	91.34
	"Pender County, NC"	"37141"	"1980"	"1980"	92.67
	"Pender County, NC"	"37141"	"1981"	"1981"	92.16
	"Pender County, NC"	"37141"	"1982"	"1982"	89.40
	"Pender County, NC"	"37141"	"1983"	"1983"	93.11
	"Pender County, NC"	"37141"	"1984"	"1984"	90.08
	"Pender County, NC"	"37141"	"1985"	"1985"	89.73
	"Pender County, NC"	"37141"	"1986"	"1986"	92.72
	"Pender County, NC"	"37141"	"1987"	"1987"	92.66
	"Pender County, NC"	"37141"	"1988"	"1988"	92.02
	"Pender County, NC"	"37141"	"1989"	"1989"	91.34
	"Pender County, NC"	"37141"	"1990"	"1990"	91.23
	"Pender County, NC"	"37141"	"1991"	"1991"	92.10
	"Pender County, NC"	"37141"	"1992"	"1992"	91.23
	"Pender County, NC"	"37141"	"1993"	"1993"	93.35
	"Pender County, NC"	"37141"	"1994"	"1994"	90.39
	"Pender County, NC"	"37141"	"1995"	"1995"	91.25
	"Pender County, NC"	"37141"	"1996"	"1996"	91.05
	"Pender County, NC"	"37141"	"1997"	"1997"	91.09
	"Pender County, NC"	"37141"	"1998"	"1998"	94.31
	"Pender County, NC"	"37141"	"1999"	"1999"	92.26
	"Pender County, NC"	"37141"	"2000"	"2000"	91.27
	"Pender County, NC"	"37141"	"2001"	"2001"	89.30
	"Pender County, NC"	"37141"	"2002"	"2002"	91.88
	"Pender County, NC"	"37141"	"2003"	"2003"	92.07
	"Pender County, NC"	"37141"	"2004"	"2004"	90.46
	"Pender County, NC"	"37141"	"2005"	"2005"	93.48
	"Pender County, NC"	"37141"	"2006"	"2006"	92.49
	"Pender County, NC"	"37141"	"2007"	"2007"	92.41
	"Pender County, NC"	"37141"	"2008"	"2008"	92.92
	"Pender County, NC"	"37141"	"2009"	"2009"	92.68
	"Pender County, NC"	"37141"	"2010"	"2010"	95.56
	"Pender County, NC"	"37141"	"2011"	"2011"	94.71
"Total"	"Pender County, NC"	"37141"			91.99
	"Perquimans County, NC"	"37143"	"1979"	"1979"	90.89
	"Perquimans County, NC"	"37143"	"1980"	"1980"	92.10
	"Perquimans County, NC"	"37143"	"1981"	"1981"	90.89
	"Perquimans County, NC"	"37143"	"1982"	"1982"	88.91
	"Perquimans County, NC"	"37143"	"1983"	"1983"	91.96
	"Perquimans County, NC"	"37143"	"1984"	"1984"	89.81
	"Perquimans County, NC"	"37143"	"1985"	"1985"	89.42
	"Perquimans County, NC"	"37143"	"1986"	"1986"	92.40
	"Perquimans County, NC"	"37143"	"1987"	"1987"	92.46
	"Perquimans County, NC"	"37143"	"1988"	"1988"	92.41
	"Perquimans County, NC"	"37143"	"1989"	"1989"	91.00
	"Perquimans County, NC"	"37143"	"1990"	"1990"	90.34
	"Perquimans County, NC"	"37143"	"1991"	"1991"	91.84
	"Perquimans County, NC"	"37143"	"1992"	"1992"	90.35
	"Perquimans County, NC"	"37143"	"1993"	"1993"	92.29
	"Perquimans County, NC"	"37143"	"1994"	"1994"	90.50
	"Perquimans County, NC"	"37143"	"1995"	"1995"	90.98
	"Perquimans County, NC"	"37143"	"1996"	"1996"	90.09
	"Perquimans County, NC"	"37143"	"1997"	"1997"	90.31
	"Perquimans County, NC"	"37143"	"1998"	"1998"	91.86
	"Perquimans County, NC"	"37143"	"1999"	"1999"	93.53
	"Perquimans County, NC"	"37143"	"2000"	"2000"	90.73
	"Perquimans County, NC"	"37143"	"2001"	"2001"	88.80
	"Perquimans County, NC"	"37143"	"2002"	"2002"	91.32
	"Perquimans County, NC"	"37143"	"2003"	"2003"	92.01
	"Perquimans County, NC"	"37143"	"2004"	"2004"	89.26
	"Perquimans County, NC"	"37143"	"2005"	"2005"	93.17
	"Perquimans County, NC"	"37143"	"2006"	"2006"	92.38
	"Perquimans County, NC"	"37143"	"2007"	"2007"	91.65
	"Perquimans County, NC"	"37143"	"2008"	"2008"	91.64
	"Perquimans County, NC"	"37143"	"2009"	"2009"	90.75
	"Perquimans County, NC"	"37143"	"2010"	"2010"	94.29
	"Perquimans County, NC"	"37143"	"2011"	"2011"	93.66
"Total"	"Perquimans County, NC"	"37143"			91.38
	"Person County, NC"	"37145"	"1979"	"1979"	89.41
	"Person County, NC"	"37145"	"1980"	"1980"	91.08
	"Person County, NC"	"37145"	"1981"	"1981"	89.84
	"Person County, NC"	"37145"	"1982"	"1982"	87.66
	"Person County, NC"	"37145"	"1983"	"1983"	91.20
	"Person County, NC"	"37145"	"1984"	"1984"	88.66
	"Person County, NC"	"37145"	"1985"	"1985"	88.04
	"Person County, NC"	"37145"	"1986"	"1986"	90.64
	"Person County, NC"	"37145"	"1987"	"1987"	90.62
	"Person County, NC"	"37145"	"1988"	"1988"	91.20
	"Person County, NC"	"37145"	"1989"	"1989"	89.32
	"Person County, NC"	"37145"	"1990"	"1990"	89.11
	"Person County, NC"	"37145"	"1991"	"1991"	90.58
	"Person County, NC"	"37145"	"1992"	"1992"	88.95
	"Person County, NC"	"37145"	"1993"	"1993"	91.09
	"Person County, NC"	"37145"	"1994"	"1994"	89.14
	"Person County, NC"	"37145"	"1995"	"1995"	90.46
	"Person County, NC"	"37145"	"1996"	"1996"	88.88
	"Person County, NC"	"37145"	"1997"	"1997"	90.00
	"Person County, NC"	"37145"	"1998"	"1998"	90.60
	"Person County, NC"	"37145"	"1999"	"1999"	91.97
	"Person County, NC"	"37145"	"2000"	"2000"	89.24
	"Person County, NC"	"37145"	"2001"	"2001"	87.82
	"Person County, NC"	"37145"	"2002"	"2002"	90.70
	"Person County, NC"	"37145"	"2003"	"2003"	90.53
	"Person County, NC"	"37145"	"2004"	"2004"	88.04
	"Person County, NC"	"37145"	"2005"	"2005"	91.18
	"Person County, NC"	"37145"	"2006"	"2006"	90.39
	"Person County, NC"	"37145"	"2007"	"2007"	90.37
	"Person County, NC"	"37145"	"2008"	"2008"	90.65
	"Person County, NC"	"37145"	"2009"	"2009"	89.01
	"Person County, NC"	"37145"	"2010"	"2010"	92.94
	"Person County, NC"	"37145"	"2011"	"2011"	92.68
"Total"	"Person County, NC"	"37145"			90.13
	"Pitt County, NC"	"37147"	"1979"	"1979"	91.34
	"Pitt County, NC"	"37147"	"1980"	"1980"	92.77
	"Pitt County, NC"	"37147"	"1981"	"1981"	91.75
	"Pitt County, NC"	"37147"	"1982"	"1982"	89.27
	"Pitt County, NC"	"37147"	"1983"	"1983"	93.03
	"Pitt County, NC"	"37147"	"1984"	"1984"	90.39
	"Pitt County, NC"	"37147"	"1985"	"1985"	89.77
	"Pitt County, NC"	"37147"	"1986"	"1986"	92.32
	"Pitt County, NC"	"37147"	"1987"	"1987"	93.25
	"Pitt County, NC"	"37147"	"1988"	"1988"	92.52
	"Pitt County, NC"	"37147"	"1989"	"1989"	91.48
	"Pitt County, NC"	"37147"	"1990"	"1990"	90.92
	"Pitt County, NC"	"37147"	"1991"	"1991"	92.74
	"Pitt County, NC"	"37147"	"1992"	"1992"	90.96
	"Pitt County, NC"	"37147"	"1993"	"1993"	93.20
	"Pitt County, NC"	"37147"	"1994"	"1994"	90.76
	"Pitt County, NC"	"37147"	"1995"	"1995"	91.61
	"Pitt County, NC"	"37147"	"1996"	"1996"	90.76
	"Pitt County, NC"	"37147"	"1997"	"1997"	90.82
	"Pitt County, NC"	"37147"	"1998"	"1998"	93.50
	"Pitt County, NC"	"37147"	"1999"	"1999"	93.64
	"Pitt County, NC"	"37147"	"2000"	"2000"	91.20
	"Pitt County, NC"	"37147"	"2001"	"2001"	89.01
	"Pitt County, NC"	"37147"	"2002"	"2002"	92.09
	"Pitt County, NC"	"37147"	"2003"	"2003"	93.00
	"Pitt County, NC"	"37147"	"2004"	"2004"	89.95
	"Pitt County, NC"	"37147"	"2005"	"2005"	93.81
	"Pitt County, NC"	"37147"	"2006"	"2006"	92.35
	"Pitt County, NC"	"37147"	"2007"	"2007"	92.53
	"Pitt County, NC"	"37147"	"2008"	"2008"	92.60
	"Pitt County, NC"	"37147"	"2009"	"2009"	92.12
	"Pitt County, NC"	"37147"	"2010"	"2010"	95.48
	"Pitt County, NC"	"37147"	"2011"	"2011"	94.55
"Total"	"Pitt County, NC"	"37147"			92.01
	"Polk County, NC"	"37149"	"1979"	"1979"	88.06
	"Polk County, NC"	"37149"	"1980"	"1980"	90.06
	"Polk County, NC"	"37149"	"1981"	"1981"	88.47
	"Polk County, NC"	"37149"	"1982"	"1982"	86.68
	"Polk County, NC"	"37149"	"1983"	"1983"	89.66
	"Polk County, NC"	"37149"	"1984"	"1984"	87.20
	"Polk County, NC"	"37149"	"1985"	"1985"	87.61
	"Polk County, NC"	"37149"	"1986"	"1986"	89.50
	"Polk County, NC"	"37149"	"1987"	"1987"	88.58
	"Polk County, NC"	"37149"	"1988"	"1988"	88.67
	"Polk County, NC"	"37149"	"1989"	"1989"	87.85
	"Polk County, NC"	"37149"	"1990"	"1990"	87.98
	"Polk County, NC"	"37149"	"1991"	"1991"	89.16
	"Polk County, NC"	"37149"	"1992"	"1992"	87.51
	"Polk County, NC"	"37149"	"1993"	"1993"	89.45
	"Polk County, NC"	"37149"	"1994"	"1994"	86.85
	"Polk County, NC"	"37149"	"1995"	"1995"	89.90
	"Polk County, NC"	"37149"	"1996"	"1996"	87.66
	"Polk County, NC"	"37149"	"1997"	"1997"	88.23
	"Polk County, NC"	"37149"	"1998"	"1998"	89.09
	"Polk County, NC"	"37149"	"1999"	"1999"	89.83
	"Polk County, NC"	"37149"	"2000"	"2000"	87.70
	"Polk County, NC"	"37149"	"2001"	"2001"	87.06
	"Polk County, NC"	"37149"	"2002"	"2002"	88.59
	"Polk County, NC"	"37149"	"2003"	"2003"	88.07
	"Polk County, NC"	"37149"	"2004"	"2004"	86.98
	"Polk County, NC"	"37149"	"2005"	"2005"	89.43
	"Polk County, NC"	"37149"	"2006"	"2006"	89.13
	"Polk County, NC"	"37149"	"2007"	"2007"	88.91
	"Polk County, NC"	"37149"	"2008"	"2008"	88.70
	"Polk County, NC"	"37149"	"2009"	"2009"	88.27
	"Polk County, NC"	"37149"	"2010"	"2010"	91.24
	"Polk County, NC"	"37149"	"2011"	"2011"	90.59
"Total"	"Polk County, NC"	"37149"			88.68
	"Randolph County, NC"	"37151"	"1979"	"1979"	88.73
	"Randolph County, NC"	"37151"	"1980"	"1980"	91.61
	"Randolph County, NC"	"37151"	"1981"	"1981"	90.23
	"Randolph County, NC"	"37151"	"1982"	"1982"	87.82
	"Randolph County, NC"	"37151"	"1983"	"1983"	91.81
	"Randolph County, NC"	"37151"	"1984"	"1984"	88.46
	"Randolph County, NC"	"37151"	"1985"	"1985"	88.26
	"Randolph County, NC"	"37151"	"1986"	"1986"	91.31
	"Randolph County, NC"	"37151"	"1987"	"1987"	90.46
	"Randolph County, NC"	"37151"	"1988"	"1988"	91.11
	"Randolph County, NC"	"37151"	"1989"	"1989"	89.33
	"Randolph County, NC"	"37151"	"1990"	"1990"	89.52
	"Randolph County, NC"	"37151"	"1991"	"1991"	90.61
	"Randolph County, NC"	"37151"	"1992"	"1992"	89.18
	"Randolph County, NC"	"37151"	"1993"	"1993"	91.31
	"Randolph County, NC"	"37151"	"1994"	"1994"	89.27
	"Randolph County, NC"	"37151"	"1995"	"1995"	90.51
	"Randolph County, NC"	"37151"	"1996"	"1996"	89.16
	"Randolph County, NC"	"37151"	"1997"	"1997"	89.76
	"Randolph County, NC"	"37151"	"1998"	"1998"	91.41
	"Randolph County, NC"	"37151"	"1999"	"1999"	91.40
	"Randolph County, NC"	"37151"	"2000"	"2000"	89.83
	"Randolph County, NC"	"37151"	"2001"	"2001"	88.15
	"Randolph County, NC"	"37151"	"2002"	"2002"	91.01
	"Randolph County, NC"	"37151"	"2003"	"2003"	90.30
	"Randolph County, NC"	"37151"	"2004"	"2004"	88.31
	"Randolph County, NC"	"37151"	"2005"	"2005"	91.49
	"Randolph County, NC"	"37151"	"2006"	"2006"	90.20
	"Randolph County, NC"	"37151"	"2007"	"2007"	90.68
	"Randolph County, NC"	"37151"	"2008"	"2008"	91.30
	"Randolph County, NC"	"37151"	"2009"	"2009"	89.53
	"Randolph County, NC"	"37151"	"2010"	"2010"	93.22
	"Randolph County, NC"	"37151"	"2011"	"2011"	93.08
"Total"	"Randolph County, NC"	"37151"			90.33
